ID DEPARTAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
52,NARIÑO,52390,LA TOLA,52390013,AMARALES (LA TOLA - NARIÑO),2023,12,10.799,2.676,48.99,Domingo,2023 Dec 24 07:15:00 PM,10.04
52,NARIÑO,52390,LA TOLA,52390003,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),2023,12,7.303,2.44,38.76,Martes,2023 Dec 05 11:30:00 AM,9.2
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2023,12,4.458,2.902,28.38,Miércoles,2023 Dec 20 06:00:00 PM,7.54
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2023,12,2.999,902.0,14.59,Miércoles,2023 Dec 20 06:00:00 PM,7.4
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO),2023,12,8.92,3.167,52.8,Sábado,2023 Dec 16 07:00:00 PM,7.23
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2023,12,21.091,8.106,105.6,Martes,2023 Dec 26 07:15:00 PM,8.46
52,NARIÑO,52696,SANTA BÁRBARA,52696014,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2023,12,3.894,4.487,22.08,Lunes,2023 Dec 18 05:45:00 PM,6.5
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109957,HUMANES MAR (BUENAVENTURA - VALLE DEL CAUCA),2023,12,6.089,1.628,28.71,Viernes,2023 Dec 22 10:45:00 AM,11.16
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2023,12,96.818,36.328,213.49,Viernes,2023 Dec 01 07:30:00 PM,21.49
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2023,12,6.578,3.292,33.18,Sábado,2023 Dec 23 12:30:00 PM,8.09
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109034,SAN ISIDRO - CALIMA (BUENAVENTURA - VALLE DEL CAUCA),2023,12,1.111,343.0,11.18,Domingo,2023 Dec 31 08:15:00 PM,4.4
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2023,12,22.348,7.08,91.61,Lunes,2023 Dec 04 06:15:00 PM,10.39
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2023,12,,373.389,,Miércoles,2023 Dec 20 12:00:00 PM,23.54
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2023,12,34.421,10.138,123.02,Viernes,2023 Dec 01 01:15:00 PM,11.2
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2023,12,,848.376,,Miércoles,2023 Dec 20 02:30:00 PM,23.57
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2023,12,,,,Miércoles,2023 Dec 20 03:15:00 PM,24.0
91,AMAZONAS,91798,TARAPACA (ANM),91798000,TARAPACA (TARAPACA (ANM) - AMAZONAS),2023,11,27.058,12.193,103.43,Jueves,2023 Nov 02 02:45:00 PM,10.1
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873013,LOMA MURRI (VIGÍA DEL FUERTE - ANTIOQUIA),2023,11,4.113,1.393,27.83,Lunes,2023 Nov 27 05:15:00 PM,19.33
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGAEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2023,11,3.347,853.0,69.6,Martes,2023 Nov 28 09:15:00 PM,3.35
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2023,11,,253.729,,Viernes,2023 Nov 10 11:00:00 PM,23.59
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,11,65.704,31.174,242.02,Domingo,2023 Nov 12 02:00:00 AM,11.5
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR),2023,11,6.626,2.557,27.46,Martes,2023 Nov 28 11:00:00 PM,11.33
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,11,448.0,133.0,40.35,Sábado,2023 Nov 11 10:45:00 PM,0.31
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2023,11,18.814,7.987,99.18,Sábado,2023 Nov 11 06:15:00 PM,8.01
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150002,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2023,11,4.326,2.041,41.24,Jueves,2023 Nov 09 06:15:00 PM,4.23
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,11,12.538,5.007,36.84,Viernes,2023 Nov 17 06:30:00 PM,17.16
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,11,0.0,0.0,0.0,Miércoles,2023 Nov 01 12:00:00 AM,0.0
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2023,11,8.474,3.841,63.8,Domingo,2023 Nov 19 06:00:00 PM,8.59
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2023,11,7.662,4.213,52.71,Miércoles,2023 Nov 08 07:15:00 PM,5.58
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2023,11,3.076,1.482,28.19,Lunes,2023 Nov 13 07:30:00 PM,4.54
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2023,11,6.616,2.445,36.0,Domingo,2023 Nov 19 08:00:00 PM,8.41
19,CAUCA,19418,LÓPEZ DE MICAY,19418011,RIO MAYA - DOS QUEBRADAS (LÓPEZ DE MICAY - CAUCA),2023,11,2.213,801.0,28.03,Sábado,2023 Nov 11 07:00:00 PM,3.19
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARE (LÓPEZ DE MICAY - CAUCA),2023,11,4.393,1.125,48.48,Miércoles,2023 Nov 22 07:00:00 PM,4.1
19,CAUCA,19418,LÓPEZ DE MICAY,19418015,SAN ISIDRO (LÓPEZ DE MICAY - CAUCA),2023,11,976.0,561.0,7.52,Jueves,2023 Nov 02 06:15:00 PM,5.42
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LÓPEZ DE MICAY - CAUCA),2023,11,10.757,3.84,47.52,Jueves,2023 Nov 02 10:15:00 AM,9.1
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACON (TIMBIQUÍ - CAUCA),2023,11,3.756,1.053,24.96,Sábado,2023 Nov 25 07:30:00 PM,6.22
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2023,11,5.17,2.038,29.15,Lunes,2023 Nov 13 06:45:00 AM,7.23
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2023,11,5.854,4.181,30.36,Martes,2023 Nov 07 07:45:00 PM,7.39
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2023,11,5.402,2.5,40.2,Viernes,2023 Nov 17 06:45:00 PM,5.55
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2023,11,34.122,11.594,174.94,Miércoles,2023 Nov 01 06:15:00 PM,7.46
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSE (TIMBIQUÍ - CAUCA),2023,11,5.485,3.821,35.45,Sábado,2023 Nov 18 07:45:00 PM,6.15
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2023,11,2.24,649.0,21.17,Viernes,2023 Nov 24 07:30:00 PM,4.25
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2023,11,702.876,211.893,,Jueves,2023 Nov 09 09:15:00 PM,19.13
27,CHOCÓ,27006,ACANDÍ,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2023,11,12.717,5.851,77.33,Lunes,2023 Nov 27 07:00:00 PM,7.11
27,CHOCÓ,27025,ALTO BAUDO,27025000,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2023,11,52.084,18.344,119.94,Lunes,2023 Nov 06 12:15:00 PM,24.0
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2023,11,541.813,224.723,,Sábado,2023 Nov 11 05:45:00 PM,22.15
27,CHOCÓ,27075,BAHÍA SOLANO,27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2023,11,67.004,22.98,164.11,Martes,2023 Nov 14 07:15:00 PM,23.48
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2023,11,178.852,67.562,349.01,Sábado,2023 Nov 04 06:45:00 PM,23.52
27,CHOCÓ,27077,BAJO BAUDÓ,27077008,ORPUA (BAJO BAUDÓ - CHOCÓ),2023,11,1.02,486.0,6.76,Lunes,2023 Nov 27 06:45:00 PM,8.24
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,PIZARRO (BAJO BAUDÓ - CHOCÓ),2023,11,217.027,91.761,477.31,Viernes,2023 Nov 10 07:00:00 PM,21.29
27,CHOCÓ,27077,BAJO BAUDÓ,27077016,SIVIRU (BAJO BAUDÓ - CHOCÓ),2023,11,8.376,3.068,45.26,Jueves,2023 Nov 09 06:30:00 PM,9.28
27,CHOCÓ,27099,BOJAYÁ,27099005,NAPIPI (BOJAYÁ - CHOCÓ),2023,11,12.335,4.182,60.8,Miércoles,2023 Nov 01 06:45:00 PM,8.1
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,11,86.797,46.316,219.12,Viernes,2023 Nov 03 12:15:00 PM,17.52
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCÓ),2023,11,172.225,61.251,351.68,Martes,2023 Nov 28 06:45:00 PM,23.03
27,CHOCÓ,27425,MEDIO ATRATO,27425000,BETE (MEDIO ATRATO - CHOCÓ),2023,11,14.381,8.997,52.0,Miércoles,2023 Nov 01 10:30:00 AM,12.16
27,CHOCÓ,27425,MEDIO ATRATO,27425008,SAN ROQUE (MEDIO ATRATO - CHOCÓ),2023,11,264.0,110.0,17.52,Jueves,2023 Nov 02 06:45:00 PM,0.39
27,CHOCÓ,27495,NUQUÍ,27495011,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2023,11,940.0,429.0,6.07,Martes,2023 Nov 14 06:00:00 PM,7.55
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2023,11,4.894,1.95,47.45,Domingo,2023 Nov 26 07:30:00 PM,4.41
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2023,11,24.207,9.073,95.61,Viernes,2023 Nov 10 07:30:00 PM,10.54
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2023,11,15.589,3.69,93.02,Sábado,2023 Nov 04 08:15:00 PM,7.47
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2023,11,433.26,142.208,,Jueves,2023 Nov 09 06:30:00 PM,20.51
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2023,11,82.494,23.342,217.16,Miércoles,2023 Nov 22 06:15:00 PM,16.18
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2023,11,,672.727,,Lunes,2023 Nov 20 03:00:00 PM,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2023,11,87.077,27.213,216.92,Sábado,2023 Nov 18 06:00:00 PM,17.55
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2023,11,108.3,47.181,212.74,Sábado,2023 Nov 11 06:15:00 PM,23.02
50,META,50325,MAPIRIPAN,50325000,MAPIRIPAN (MAPIRIPAN - META),2023,11,187.623,65.602,378.84,Miércoles,2023 Nov 22 06:00:00 PM,23.59
52,NARIÑO,52250,EL CHARCO,52250016,ALTERON - URIBE URIBE (EL CHARCO - NARIÑO),2023,11,190.0,116.0,8.76,Miércoles,2023 Nov 01 06:30:00 PM,0.58
52,NARIÑO,52250,EL CHARCO,52250023,BAZAN (EL CHARCO - NARIÑO),2023,11,11.082,4.658,100.8,Miércoles,2023 Nov 01 06:30:00 PM,4.36
52,NARIÑO,52250,EL CHARCO,52250003,BOLIVAR - SAN PEDRO (EL CHARCO - NARIÑO),2023,11,1.364,1.346,24.45,Jueves,2023 Nov 02 07:45:00 PM,3.3
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2023,11,5.848,2.6,30.07,Lunes,2023 Nov 20 07:00:00 PM,7.41
52,NARIÑO,52250,EL CHARCO,52250005,LAS MERCEDES (EL CHARCO - NARIÑO),2023,11,1.312,532.0,9.34,Martes,2023 Nov 28 07:00:00 PM,6.08
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSE DEL TAPAJE (EL CHARCO - NARIÑO),2023,11,9.098,2.412,64.0,Miércoles,2023 Nov 29 06:45:00 PM,6.39
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2023,11,8.32,3.54,39.9,Jueves,2023 Nov 09 04:00:00 PM,10.46
52,NARIÑO,52390,LA TOLA,52390013,AMARALES (LA TOLA - NARIÑO),2023,11,9.367,2.482,47.9,Miércoles,2023 Nov 01 07:00:00 PM,9.13
52,NARIÑO,52390,LA TOLA,52390003,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),2023,11,7.62,2.512,40.32,Martes,2023 Nov 28 11:45:00 AM,10.26
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2023,11,4.232,3.311,29.82,Jueves,2023 Nov 02 03:15:00 PM,7.43
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2023,11,2.976,777.0,16.75,Domingo,2023 Nov 26 08:15:00 PM,7.54
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO),2023,11,6.741,2.487,57.6,Sábado,2023 Nov 18 07:00:00 PM,5.3
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2023,11,17.238,6.393,121.6,Jueves,2023 Nov 16 07:15:00 PM,6.38
52,NARIÑO,52696,SANTA BÁRBARA,52696014,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2023,11,3.302,3.764,22.18,Jueves,2023 Nov 30 07:15:00 PM,5.53
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2023,11,91.399,35.244,224.05,Miércoles,2023 Nov 15 07:45:00 PM,20.02
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2023,11,6.585,2.19,34.62,Sábado,2023 Nov 11 12:00:00 PM,8.15
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2023,11,25.424,8.828,104.72,Miércoles,2023 Nov 08 04:30:00 PM,10.54
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2023,11,,394.293,,Miércoles,2023 Nov 01 12:00:00 PM,24.0
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2023,11,34.057,10.156,139.83,Martes,2023 Nov 14 12:30:00 PM,10.5
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2023,11,,667.83,,Miércoles,2023 Nov 01 01:45:00 PM,23.59
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2023,11,,,,Viernes,2023 Nov 17 03:15:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARE (LÓPEZ DE MICAY - CAUCA),2023,10,5.157,1.442,47.52,Viernes,2023 Oct 13 07:00:00 PM,4.23
19,CAUCA,19418,LÓPEZ DE MICAY,19418015,SAN ISIDRO (LÓPEZ DE MICAY - CAUCA),2023,10,963.0,543.0,7.9,Sábado,2023 Oct 07 07:15:00 PM,4.59
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LÓPEZ DE MICAY - CAUCA),2023,10,11.867,4.348,63.71,Martes,2023 Oct 03 07:30:00 PM,9.02
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACON (TIMBIQUÍ - CAUCA),2023,10,4.173,1.126,24.88,Miércoles,2023 Oct 11 07:30:00 PM,7.0
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2023,10,4.718,1.837,29.25,Martes,2023 Oct 31 07:45:00 AM,6.21
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2023,10,6.391,4.618,30.4,Jueves,2023 Oct 19 06:30:00 PM,8.13
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2023,10,1.184,509.0,35.09,Domingo,2023 Oct 15 08:00:00 PM,1.18
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2023,10,36.433,12.356,183.04,Sábado,2023 Oct 14 07:30:00 PM,8.11
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSE (TIMBIQUÍ - CAUCA),2023,10,6.085,4.542,33.43,Sábado,2023 Oct 14 07:30:00 PM,7.15
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2023,10,2.538,1.245,24.14,Martes,2023 Oct 17 07:30:00 PM,4.23
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2023,10,680.242,209.846,,Martes,2023 Oct 03 06:00:00 PM,19.54
27,CHOCÓ,27006,ACANDÍ,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2023,10,16.326,7.518,79.44,Viernes,2023 Oct 20 08:30:00 PM,9.01
27,CHOCÓ,27025,ALTO BAUDO,27025000,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2023,10,52.904,18.617,165.0,Martes,2023 Oct 03 06:00:00 PM,23.31
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2023,10,519.925,227.459,1.265,Viernes,2023 Oct 06 02:30:00 PM,22.12
27,CHOCÓ,27075,BAHÍA SOLANO,27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2023,10,50.118,19.327,117.06,Viernes,2023 Oct 13 07:00:00 PM,23.58
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2023,10,187.874,70.47,366.43,Jueves,2023 Oct 12 07:15:00 PM,23.46
27,CHOCÓ,27077,BAJO BAUDÓ,27077008,ORPUA (BAJO BAUDÓ - CHOCÓ),2023,10,1.055,577.0,6.88,Sábado,2023 Oct 21 01:15:00 PM,9.0
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,PIZARRO (BAJO BAUDÓ - CHOCÓ),2023,10,194.991,83.607,523.78,Miércoles,2023 Oct 18 07:45:00 PM,18.17
27,CHOCÓ,27077,BAJO BAUDÓ,27077016,SIVIRU (BAJO BAUDÓ - CHOCÓ),2023,10,9.2,3.435,42.44,Miércoles,2023 Oct 18 06:45:00 PM,10.15
27,CHOCÓ,27077,BAJO BAUDÓ,27077019,VIRUDO (BAJO BAUDÓ - CHOCÓ),2023,10,6.933,3.136,30.74,Jueves,2023 Oct 26 03:45:00 AM,9.18
27,CHOCÓ,27099,BOJAYÁ,27099005,NAPIPI (BOJAYÁ - CHOCÓ),2023,10,11.342,3.85,64.0,Viernes,2023 Oct 27 06:00:00 PM,7.26
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,10,86.493,46.728,221.1,Miércoles,2023 Oct 18 06:30:00 PM,17.02
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCÓ),2023,10,163.692,59.81,432.64,Jueves,2023 Oct 19 07:00:00 PM,20.0
27,CHOCÓ,27425,MEDIO ATRATO,27425000,BETE (MEDIO ATRATO - CHOCÓ),2023,10,15.509,10.252,52.0,Martes,2023 Oct 03 07:15:00 PM,13.04
27,CHOCÓ,27425,MEDIO ATRATO,27425008,SAN ROQUE (MEDIO ATRATO - CHOCÓ),2023,10,428.0,179.0,15.6,Martes,2023 Oct 31 08:00:00 PM,1.04
27,CHOCÓ,27495,NUQUÍ,27495011,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2023,10,924.0,418.0,5.81,Jueves,2023 Oct 05 08:45:00 PM,7.33
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2023,10,6.265,2.407,46.87,Domingo,2023 Oct 22 07:45:00 PM,5.58
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2023,10,26.681,9.993,99.77,Sábado,2023 Oct 14 06:30:00 PM,12.01
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2023,10,16.5,4.101,94.69,Domingo,2023 Oct 01 08:15:00 PM,8.06
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2023,10,442.694,147.903,,Jueves,2023 Oct 05 08:15:00 PM,20.35
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2023,10,87.969,25.794,229.13,Jueves,2023 Oct 05 06:15:00 PM,16.19
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2023,10,,709.953,,Miércoles,2023 Oct 04 02:30:00 PM,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2023,10,96.608,30.631,224.4,Lunes,2023 Oct 30 06:00:00 PM,18.42
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2023,10,99.1,40.555,196.42,Martes,2023 Oct 17 06:30:00 PM,22.11
50,META,50325,MAPIRIPAN,50325000,MAPIRIPAN (MAPIRIPAN - META),2023,10,190.143,71.194,387.2,Miércoles,2023 Oct 04 06:15:00 PM,23.49
52,NARIÑO,52250,EL CHARCO,52250016,ALTERON - URIBE URIBE (EL CHARCO - NARIÑO),2023,10,913.0,553.0,9.12,Domingo,2023 Oct 22 09:45:00 PM,4.24
52,NARIÑO,52250,EL CHARCO,52250023,BAZAN (EL CHARCO - NARIÑO),2023,10,19.613,7.928,105.6,Jueves,2023 Oct 05 07:30:00 PM,7.26
52,NARIÑO,52250,EL CHARCO,52250003,BOLIVAR - SAN PEDRO (EL CHARCO - NARIÑO),2023,10,3.797,3.522,26.62,Viernes,2023 Oct 06 07:45:00 PM,5.52
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2023,10,6.344,2.942,30.02,Lunes,2023 Oct 30 06:00:00 PM,8.12
52,NARIÑO,52250,EL CHARCO,52250005,LAS MERCEDES (EL CHARCO - NARIÑO),2023,10,1.07,485.0,9.79,Jueves,2023 Oct 26 08:45:00 PM,4.44
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSE DEL TAPAJE (EL CHARCO - NARIÑO),2023,10,12.74,3.764,64.0,Martes,2023 Oct 03 06:45:00 PM,8.45
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2023,10,7.951,3.326,39.01,Sábado,2023 Oct 28 08:30:00 PM,9.24
52,NARIÑO,52390,LA TOLA,52390013,AMARALES (LA TOLA - NARIÑO),2023,10,10.913,3.105,49.18,Jueves,2023 Oct 12 07:45:00 PM,10.27
52,NARIÑO,52390,LA TOLA,52390003,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),2023,10,6.524,2.264,39.8,Viernes,2023 Oct 20 11:45:00 AM,8.33
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2023,10,2.414,737.0,14.95,Miércoles,2023 Oct 11 06:45:00 PM,6.3
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO),2023,10,6.246,2.24,52.8,Viernes,2023 Oct 13 07:00:00 PM,5.03
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2023,10,20.498,7.896,118.4,Lunes,2023 Oct 23 07:00:00 PM,8.07
52,NARIÑO,52696,SANTA BÁRBARA,52696014,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2023,10,3.957,4.599,22.14,Jueves,2023 Oct 19 07:15:00 PM,7.0
52,NARIÑO,52696,SANTA BÁRBARA,52696022,SECADERO (SANTA BÁRBARA - NARIÑO),2023,10,2.696,1.682,13.32,Lunes,2023 Oct 09 08:30:00 PM,8.12
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2023,10,94.241,35.266,206.62,Miércoles,2023 Oct 18 08:30:00 PM,21.16
